172.31.91.109 [05/Jun/2023:06:38:29 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.037 uct="0.000" uht="0.001" urt="0.011"
172.31.91.109 [05/Jun/2023:06:38:30 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.041 uct="0.000" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:30 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.052 uct="0.001" uht="0.001" urt="0.009"
172.31.91.109 [05/Jun/2023:06:38:30 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.029 uct="0.000" uht="0.001" urt="0.011"
172.31.91.109 [05/Jun/2023:06:38:30 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.049 uct="0.001" uht="0.001" urt="0.010"
172.31.91.109 [05/Jun/2023:06:38:30 +0000] "GET /server.pcap HTTP/1.1" status=200 body_bytes_sent=3602590 rt=0.036 uct="0.001" uht="0.002" urt="0.011"
172.31.92.10 [05/Jun/2023:06:38:43 +0000] "GET /0000000000000000.data HTTP/1.1" status=200 body_bytes_sent=2147483648 rt=49.653 uct="0.000" uht="0.005" urt="49.652"
172.31.92.10 [05/Jun/2023:06:38:49 +0000] "GET /0000000000000000.data HTTP/1.1" status=200 body_bytes_sent=2147483648 rt=52.123 uct="0.001" uht="0.002" urt="52.124"
172.31.92.10 [05/Jun/2023:06:38:49 +0000] "GET /0000000000000000.data HTTP/1.1" status=200 body_bytes_sent=2147483648 rt=54.741 uct="0.000" uht="0.002" urt="54.740"
172.31.92.10 [05/Jun/2023:06:38:50 +0000] "GET /0000000000000000.data HTTP/1.1" status=200 body_bytes_sent=2147483648 rt=53.601 uct="0.001" uht="0.002" urt="53.601"
